OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT
45963,2017-08-11 18:34:25+00:00,Megaptera novaeangliae,Humpback Whale,2,34.343083,-119.941507,spotter_pro,13157,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.941507 34.343083)
45964,2017-08-11 18:05:35+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.369784,-119.922144,spotter_pro,13157,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.922144 34.369784)
45965,2017-08-11 18:59:29+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.323926,-119.943229,spotter_pro,13157,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.943229 34.323926)
45981,2017-08-12 15:55:59+00:00,Phocoena phocoena,Harbor Porpoise,1.0,45.71490067,-123.9435388,whale_alert,13170,,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-123.9435388 45.71490067)
45982,2017-08-12 16:01:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.52312,-122.58881,whale_alert,13171,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.58881 37.52312)
45983,2017-08-12 16:06:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.53491,-122.61893,whale_alert,13172,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.61893 37.53491)
45986,2017-08-12 16:47:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.60861,-122.52404,whale_alert,13175,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.52404 37.60861)
45987,2017-08-12 16:51:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.60401,-122.52017,whale_alert,13176,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.52017 37.60401)
45988,2017-08-12 16:54:00+00:00,Megaptera novaeangliae,Humpback,2.0,37.60542,-122.51783,whale_alert,13177,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.51783 37.60542)
45989,2017-08-12 16:57:00+00:00,Megaptera novaeangliae,Humpback,3.0,37.60768,-122.5163,whale_alert,13178,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.5163 37.60768)
45991,2017-08-12 17:19:00+00:00,Megaptera novaeangliae,Humpback,2.0,37.60918,-122.51642,whale_alert,13180,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.51642 37.60918)
45992,2017-08-12 18:14:00+00:00,Megaptera novaeangliae,Humpback,2.0,37.68316,-122.65157,whale_alert,13181,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.65157 37.68316)
45998,2017-08-12 19:51:00+00:00,Megaptera novaeangliae,Humpback,8.0,57.46029,-134.58157,whale_alert,13187,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-134.58157 57.46029)
46004,2017-08-12 18:16:46+00:00,Grampus griseus,Risso's Dolphin,20,34.302767,-119.904518,spotter_pro,13190,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-119.904518 34.302767)
46005,2017-08-12 18:44:50+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.311582,-119.953991,spotter_pro,13190,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.953991 34.311582)
46006,2017-08-12 19:24:39+00:00,Megaptera novaeangliae,Humpback Whale,4,34.367573,-120.123338,spotter_pro,13190,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.123338 34.367573)
46007,2017-08-12 19:38:32+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.363702,-120.122805,spotter_pro,13190,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-120.122805 34.363702)
46008,2017-08-12 19:01:00+00:00,Megaptera novaeangliae,Humpback,3.0,37.367,-122.5025,whale_alert,13191,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.5025 37.367)
46009,2017-08-12 19:01:00+00:00,Megaptera novaeangliae,Humpback,3.0,37.367,-122.5025,whale_alert,13192,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.5025 37.367)
46010,2017-08-12 19:01:00+00:00,Megaptera novaeangliae,Humpback,3.0,37.367,-122.5025,whale_alert,13193,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.5025 37.367)
46011,2017-08-12 19:01:00+00:00,Megaptera novaeangliae,Humpback,3.0,37.367,-122.5025,whale_alert,13194,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.5025 37.367)
46012,2017-08-12 19:01:00+00:00,Megaptera novaeangliae,Humpback,3.0,37.367,-122.5025,whale_alert,13195,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.5025 37.367)
46013,2017-08-12 23:30:00+00:00,Balaenoptera musculus,Blue Whale,1.0,37.22,-122.984,whale_alert,13196,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-122.984 37.22)
46014,2017-08-12 20:50:00+00:00,Megaptera novaeangliae,Humpback,8.0,37.22,-122.984,whale_alert,13197,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.984 37.22)
46015,2017-08-12 21:10:00+00:00,Megaptera novaeangliae,Humpback,24.0,37.29977,-122.5775,whale_alert,13198,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.5775 37.29977)
46016,2017-08-12 21:28:00+00:00,Megaptera novaeangliae,Humpback,3.0,37.20035,-122.55493,whale_alert,13199,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.55493 37.20035)
46017,2017-08-12 19:50:00+00:00,Megaptera novaeangliae,Humpback,8.0,37.598,-122.988,whale_alert,13200,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.988 37.598)
46018,2017-08-13 00:03:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.48569,-122.49241,whale_alert,13201,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.49241 37.48569000000001)
46019,2017-08-11 16:00:00+00:00,Megaptera novaeangliae,Humpback,2.0,57.33432,-133.82935,whale_alert,13202,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-133.82935 57.33432)
46045,2017-08-13 14:29:59+00:00,Phocoena phocoena,Harbor Porpoise,1.0,37.8686466,-122.4964527,whale_alert,13206,,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.4964527 37.8686466)
46046,2017-08-13 15:12:57+00:00,Megaptera novaeangliae,Humpback,6.0,37.82582349,-122.476117,whale_alert,13207,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.476117 37.82582349)
46052,2017-08-13 15:51:33+00:00,Megaptera novaeangliae,Humpback,1.0,37.77954045,-122.5366578,whale_alert,13209,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.5366578 37.77954045)
46053,2017-08-13 16:32:49+00:00,Megaptera novaeangliae,Humpback,3.0,35.15331348,-120.6709834,whale_alert,13210,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.6709834 35.15331348)
46054,2017-08-11 17:38:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.49909,-136.09253,whale_alert,13211,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.09253 58.49909)
46055,2017-08-11 17:54:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.55949,-136.017,whale_alert,13212,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.017 58.55949)
46056,2017-08-11 17:53:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.52132,-135.95692,whale_alert,13213,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.95692 58.52132)
46057,2017-08-11 17:53:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.55322,-135.96859,whale_alert,13214,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.96859 58.55322)
46058,2017-08-11 17:55:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.58115,-135.96035,whale_alert,13215,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.96035 58.58115)
46059,2017-08-12 02:00:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.67731,-136.22917,whale_alert,13216,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.22917 58.67731)
46060,2017-08-12 01:49:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.74292,-136.27243,whale_alert,13217,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.27243 58.74292)
46061,2017-08-12 01:54:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.76251,-136.315,whale_alert,13218,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.315 58.76251)
46062,2017-08-11 18:49:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.81731,-136.4101,whale_alert,13219,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.4101 58.81731)
46063,2017-08-11 19:00:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.8118,-136.39088,whale_alert,13220,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.39088 58.8118)
46064,2017-08-12 00:52:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.83703,-136.57352,whale_alert,13221,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.57352 58.83703000000001)
46072,2017-08-13 21:54:15+00:00,Megaptera novaeangliae,Humpback,1.0,55.2761624,-131.6205921,whale_alert,13224,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-131.6205921 55.2761624)
46078,2017-08-13 22:06:00+00:00,Megaptera novaeangliae,Humpback,3.0,58.37617,-134.87167,whale_alert,13226,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-134.87167 58.37616999999999)
46079,2017-08-13 18:45:28+00:00,Megaptera novaeangliae,Humpback,1.0,37.70203934,-123.0016352,whale_alert,13227,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.0016352 37.70203934)
46080,2017-08-13 19:52:05+00:00,Megaptera novaeangliae,Humpback,1.0,37.65499878,0.0,whale_alert,13228,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (0 37.65499878)
46081,2017-08-13 18:57:05+00:00,Megaptera novaeangliae,Humpback,1.0,37.69210052,-123.0039978,whale_alert,13233,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.0039978 37.69210052)
46082,2017-08-13 20:35:51+00:00,Megaptera novaeangliae,Humpback,5.0,37.64356775,-123.0227264,whale_alert,13229,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.0227264 37.64356775)
46083,2017-08-13 18:45:14+00:00,Megaptera novaeangliae,Humpback,2.0,37.70208402,-123.0020403,whale_alert,13230,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.0020403 37.70208402)
46084,2017-08-13 20:24:29+00:00,Balaenoptera musculus,Blue Whale,3.0,37.6366977,-123.0238712,whale_alert,13231,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-123.0238712 37.6366977)
46085,2017-08-13 20:23:12+00:00,Megaptera novaeangliae,Humpback,14.0,37.63639832,-123.0250015,whale_alert,13232,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.0250015 37.63639832)
46086,2017-08-13 20:16:31+00:00,Megaptera novaeangliae,Humpback,6.0,37.63534643,-123.0390084,whale_alert,13234,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.0390084 37.63534643)
46087,2017-08-13 22:07:45+00:00,Megaptera novaeangliae,Humpback,2.0,37.79252673,-122.6166659,whale_alert,13235,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.6166659 37.79252673)
46088,2017-08-13 22:30:35+00:00,Phocoena phocoena,Harbor Porpoise,10.0,37.82183896,-122.4820382,whale_alert,13236,,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.4820382 37.82183896)
46089,2017-08-13 22:31:21+00:00,Megaptera novaeangliae,Humpback,1.0,37.82346042,-122.4775063,whale_alert,13237,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.4775063 37.82346042)
46090,2017-08-13 22:32:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.80639,-122.48216,whale_alert,13238,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.48216 37.80639)
46091,2017-08-13 19:22:46+00:00,Delphinus capensis,Common Long-Beaked Dolphin,250,34.288935,-120.071444,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-120.071444 34.288935)
46092,2017-08-13 19:42:36+00:00,Megaptera novaeangliae,Humpback Whale,1,34.281543,-120.08697,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.08697 34.281543)
46093,2017-08-13 18:44:00+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.358318,-119.964403,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.964403 34.358318)
46094,2017-08-13 18:21:02+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.373098,-119.938932,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.938932 34.373098)
46095,2017-08-13 17:52:53+00:00,Delphinus capensis,Common Long-Beaked Dolphin,250,34.373383,-119.831514,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.831514 34.373383)
46096,2017-08-13 19:08:48+00:00,Delphinus capensis,Common Long-Beaked Dolphin,250,34.337838,-120.055618,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-120.055618 34.337838)
46097,2017-08-13 20:01:19+00:00,Megaptera novaeangliae,Humpback Whale,2,34.278654,-120.068179,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.068179 34.278654)
46098,2017-08-13 19:30:32+00:00,Megaptera novaeangliae,Humpback Whale,4,34.28218,-120.082512,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.082512 34.28218)
46099,2017-08-13 19:39:38+00:00,Megaptera novaeangliae,Humpback Whale,2,34.282008,-120.089608,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.089608 34.282008)
46100,2017-08-13 19:35:07+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.27835,-120.093,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-120.093 34.27835)
46101,2017-08-13 20:19:18+00:00,Megaptera novaeangliae,Humpback Whale,3,34.26697,-120.033359,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.033359 34.26697)
46102,2017-08-10 19:25:16+00:00,Megaptera novaeangliae,Humpback,1.0,34.3639973,-120.0667101,whale_alert,13240,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.0667101 34.3639973)
46104,2017-08-10 18:37:00+00:00,Megaptera novaeangliae,Humpback,1.0,34.33540331,-119.9284875,whale_alert,13241,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.9284875 34.33540331)
46105,2017-08-10 20:26:21+00:00,Megaptera novaeangliae,Humpback,1.0,34.34846804,-120.0481368,whale_alert,13243,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.0481368 34.34846804)
46154,2017-08-14 20:44:16+00:00,Megaptera novaeangliae,Humpback Whale,2,34.270721,-119.830865,spotter_pro,13271,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.830865 34.270721)
46155,2017-08-14 20:08:06+00:00,Megaptera novaeangliae,Humpback Whale,2,34.289235,-119.843729,spotter_pro,13271,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.843729 34.289235)
46156,2017-08-14 18:44:39+00:00,Megaptera novaeangliae,Humpback Whale,3,34.310961,-119.850955,spotter_pro,13271,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.850955 34.310961)
46157,2017-08-14 18:00:11+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,200,34.284329,-119.8353,spotter_pro,13271,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.8353 34.284329)
46159,2017-08-14 22:14:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.18791,-135.19989,whale_alert,13273,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.19989 58.18791)
46167,2017-08-14 19:59:41+00:00,Megaptera novaeangliae,Humpback,1.0,58.70393248,-136.0155011,whale_alert,13280,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0155011 58.70393248)
46168,2017-08-14 18:41:07+00:00,Megaptera novaeangliae,Humpback,1.0,58.59355775,-135.968927,whale_alert,13282,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.968927 58.59355775)
46169,2017-08-14 20:33:07+00:00,Megaptera novaeangliae,Humpback,1.0,58.73272369,-136.0453487,whale_alert,13281,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0453487 58.73272369)
46170,2017-08-14 21:13:58+00:00,Megaptera novaeangliae,Humpback,2.0,58.77834171,-136.0901657,whale_alert,13283,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0901657 58.77834171)
46171,2017-08-14 18:33:20+00:00,Megaptera novaeangliae,Humpback,1.0,58.59701317,-135.9736433,whale_alert,13284,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9736433 58.59701317)
46172,2017-08-15 06:15:39+00:00,Eubalaena,Right Whale,1.0,-33.79451432,151.2872178,whale_alert,13285,,HumanObservation,urn:lsid:marinespecies.org:taxname:159022,POINT (151.2872178 -33.79451432)
46201,2017-08-15 18:11:37+00:00,Delphinapterus leucas,Beluga,10.0,47.99028657,-69.6045663,whale_alert,13293,,HumanObservation,urn:lsid:marinespecies.org:taxname:137115,POINT (-69.60456629999999 47.99028657)
46202,2017-08-15 18:57:44+00:00,Balaenoptera acutorostrata,Minke Whale,2.0,48.28507043,-70.96658892,whale_alert,13294,,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-70.96658892000001 48.28507043)
46204,2017-08-15 23:50:18+00:00,Delphinus capensis,Common Long-Beaked Dolphin,125,34.121628,-119.454135,spotter_pro,13296,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.454135 34.121628)
46205,2017-08-15 19:04:21+00:00,Megaptera novaeangliae,Humpback,1.0,58.32225061,-136.0462693,whale_alert,13297,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0462693 58.32225061)
46206,2017-08-16 00:03:39+00:00,Megaptera novaeangliae,Humpback,1.0,58.45003459,-135.9054483,whale_alert,13298,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9054483 58.45003459)
46207,2017-08-15 18:45:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.28938047,-136.0060107,whale_alert,13299,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0060107 58.28938047)
46208,2017-08-15 17:33:32+00:00,Megaptera novaeangliae,Humpback,1.0,58.35962822,-136.0554206,whale_alert,13300,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0554206 58.35962822)
46211,2017-08-15 20:38:06+00:00,Megaptera novaeangliae,Humpback,1.0,58.4789458,-136.0122012,whale_alert,13302,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0122012 58.4789458)
46212,2017-08-15 20:11:44+00:00,Megaptera novaeangliae,Humpback,1.0,58.44984257,-135.9780563,whale_alert,13301,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9780563 58.44984257)
46213,2017-08-15 17:45:09+00:00,Megaptera novaeangliae,Humpback,1.0,58.3584041,-136.0562455,whale_alert,13304,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0562455 58.35840409999999)
46214,2017-08-15 20:48:58+00:00,Megaptera novaeangliae,Humpback,1.0,58.49481149,-136.0098235,whale_alert,13303,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0098235 58.49481149)
46215,2017-08-16 01:39:08+00:00,Megaptera novaeangliae,Humpback,1.0,37.88164031,-122.662859,whale_alert,13305,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.662859 37.88164031)
46230,2017-08-16 16:01:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.39713,-134.9012,whale_alert,13309,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-134.9012 58.39713)
46232,2017-08-16 16:14:00+00:00,,Bowhead Whale,11.0,-3.72289,122.09861,whale_alert,13311,,,,POINT (122.09861 -3.72289)
46234,2017-08-16 16:23:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.81361,-122.50924,whale_alert,13313,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.50924 37.81361)
46235,2017-08-16 16:23:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.81361,-122.50924,whale_alert,13314,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.50924 37.81361)
46236,2017-08-16 16:23:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.81361,-122.50924,whale_alert,13315,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.50924 37.81361)
46237,2017-08-16 16:23:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.81361,-122.50924,whale_alert,13316,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.50924 37.81361)
46238,2017-08-15 21:30:57+00:00,Megaptera novaeangliae,Humpback,1.0,58.42178905,-136.05791,whale_alert,13317,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.05791 58.42178905)
46239,2017-08-15 20:29:55+00:00,Megaptera novaeangliae,Humpback,1.0,58.47871745,-136.0055143,whale_alert,13318,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0055143 58.47871745)
46240,2017-08-15 19:40:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.84485,-136.51825,whale_alert,13319,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.51825 58.84485)
46241,2017-08-16 01:46:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.73526,-136.27518,whale_alert,13320,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.27518 58.73526)
46242,2017-08-16 01:58:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.693,-136.29749,whale_alert,13321,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.29749 58.693)
46243,2017-08-16 02:10:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.68498,-136.08807,whale_alert,13322,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.08807 58.68498)
46244,2017-08-16 18:08:00+00:00,Megaptera novaeangliae,Humpback,10.0,41.82011,-70.03927,whale_alert,13323,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-70.03927 41.82011)
46245,2017-08-16 19:25:00+00:00,,Autre,0.0,48.64042,-68.15576,whale_alert,13324,,,,POINT (-68.15576 48.64042)
46247,2017-08-16 17:58:25+00:00,Megaptera novaeangliae,Humpback Whale,1,34.267827,-119.794468,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.794468 34.267827)
46248,2017-08-16 18:16:38+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.278702,-119.820247,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.820247 34.278702)
46249,2017-08-16 19:22:10+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.220414,-119.868327,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.868327 34.220414)
46250,2017-08-16 18:57:27+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.284035,-119.860692,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.860692 34.284035)
46251,2017-08-16 20:47:06+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.174707,-119.814263,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.814263 34.174707)
46252,2017-08-16 17:57:30+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.26849,-119.793709,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.793709 34.26849)
46253,2017-08-16 20:45:59+00:00,Megaptera novaeangliae,Humpback Whale,4,34.175074,-119.812027,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.812027 34.175074)
46254,2017-08-16 19:10:35+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.227145,-119.866959,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.866959 34.227145)
46255,2017-08-16 19:12:10+00:00,Megaptera novaeangliae,Humpback Whale,1,34.228495,-119.865878,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.865878 34.228495)
46256,2017-08-16 18:43:45+00:00,Megaptera novaeangliae,Humpback Whale,3,34.29421,-119.857762,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.857762 34.29421)
46257,2017-08-16 19:08:05+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.236137,-119.867774,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.867774 34.236137)
46258,2017-08-16 19:41:03+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,300,34.131672,-119.879691,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.879691 34.131672)
46259,2017-08-16 19:10:01+00:00,Megaptera novaeangliae,Humpback Whale,2,34.227754,-119.867435,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.867435 34.227754)
46281,2017-08-17 19:12:09+00:00,Megaptera novaeangliae,Humpback,1.0,44.25767229,-64.21582116,whale_alert,13342,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-64.21582116 44.25767229)
46284,2017-08-17 11:34:45+00:00,Balaenoptera physalus,Fin Whale,1.0,46.58539963,-60.38410187,whale_alert,13345,,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-60.38410187 46.58539963)
46287,2017-08-17 17:29:26+00:00,Megaptera novaeangliae,Humpback Whale,4,34.232027,-119.87039,spotter_pro,13347,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.87039 34.232027)
46288,2017-08-17 18:18:10+00:00,Balaenoptera musculus,Blue Whale,1,34.353339,-120.729715,spotter_pro,13347,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-120.729715 34.353339)
