"","vernacularName","scientificName","OccurenceID","individualCount","lat","lon","occurenceStatus","date","month","year"
"2893","Humpback Whale","Megaptera novaeangliae",26120,1,34.27952,-119.731954,"Certain",2015-11-19,11,2015
"2894","Humpback Whale","Megaptera novaeangliae",26140,1,34.175597,-119.72619,"Certain",2015-11-21,11,2015
"2895","Humpback Whale","Megaptera novaeangliae",26141,2,34.229379,-119.715354,"Certain",2015-11-21,11,2015
"2896","Humpback Whale","Megaptera novaeangliae",26153,1,34.305714,-119.735048,"Certain",2015-11-22,11,2015
"2897","Humpback Whale","Megaptera novaeangliae",26155,1,34.260537,-119.783381,"Certain",2015-11-22,11,2015
"2898","Humpback Whale","Megaptera novaeangliae",26165,2,34.316761,-119.765408,"Certain",2015-11-27,11,2015
"2899","Humpback Whale","Megaptera novaeangliae",26166,1,34.329469,-119.811769,"Certain",2015-11-27,11,2015
"2900","Humpback Whale","Megaptera novaeangliae",26169,1,34.329367,-119.775729,"Certain",2015-11-27,11,2015
"2901","Humpback Whale","Megaptera novaeangliae",26163,1,34.319565,-119.787551,"Certain",2015-11-27,11,2015
"2902","Humpback Whale","Megaptera novaeangliae",26164,1,34.317198,-119.788661,"Certain",2015-11-27,11,2015
"2903","Humpback Whale","Megaptera novaeangliae",26175,1,34.319942,-119.797738,"Certain",2015-11-28,11,2015
"2904","Humpback Whale","Megaptera novaeangliae",26197,2,34.239988,-119.6893,"Certain",2015-12-05,12,2015
"2905","Humpback Whale","Megaptera novaeangliae",26195,2,34.261029,-119.68959,"Certain",2015-12-05,12,2015
"2906","Gray Whale","Eschrichtius robustus",26427,1,34.408292,-119.688805,"Certain",2015-12-13,12,2015
"2907","Humpback Whale","Megaptera novaeangliae",26436,1,34.152601,-119.399992,"Certain",2015-10-05,10,2015
"2908","Gray Whale","Eschrichtius robustus",2441,2,34.407506,-119.602413,"Certain",2014-04-28,4,2014
"2909","Gray Whale","Eschrichtius robustus",2442,2,34.405099,-119.66556,"Certain",2014-04-28,4,2014
"2910","Gray Whale","Eschrichtius robustus",26448,1,34.329036,-119.631665,"Certain",2015-12-17,12,2015
"2911","Humpback Whale","Megaptera novaeangliae",26446,2,34.369893,-119.724199,"Certain",2015-12-17,12,2015
"2912","Gray Whale","Eschrichtius robustus",26453,1,34.385586,-119.676578,"Certain",2015-12-18,12,2015
"2913","Gray Whale","Eschrichtius robustus",26450,1,34.312537,-119.693868,"Certain",2015-12-18,12,2015
"2914","Gray Whale","Eschrichtius robustus",26451,2,34.117136,-119.670363,"Certain",2015-12-18,12,2015
"2915","Humpback Whale","Megaptera novaeangliae",26458,1,34.119185,-119.340463,"Certain",2015-11-24,11,2015
"2916","Gray Whale","Eschrichtius robustus",26459,3,34.065098,-119.518887,"Certain",2015-12-18,12,2015
"2917","Gray Whale","Eschrichtius robustus",26462,1,34.302044,-119.735116,"Certain",2015-12-20,12,2015
"2918","Gray Whale","Eschrichtius robustus",26460,1,34.277549,-119.639541,"Certain",2015-12-20,12,2015
"2919","Gray Whale","Eschrichtius robustus",26461,1,34.294093,-119.600026,"Certain",2015-12-20,12,2015
"2920","Gray Whale","Eschrichtius robustus",26472,1,34.155501,-119.463731,"Possible",2015-12-21,12,2015
"2921","Gray Whale","Eschrichtius robustus",26483,1,34.195254,-119.887157,"Certain",2015-12-26,12,2015
"2922","Gray Whale","Eschrichtius robustus",26484,1,34.089346,-119.837161,"Certain",2015-12-26,12,2015
"2923","Gray Whale","Eschrichtius robustus",26486,1,34.097393,-119.815221,"Certain",2015-12-26,12,2015
"2924","Humpback Whale","Megaptera novaeangliae",26490,1,34.295966,-119.697035,"Certain",2015-12-27,12,2015
"2925","Gray Whale","Eschrichtius robustus",26493,3,34.050687,-119.968403,"Certain",2015-12-27,12,2015
"2926","Gray Whale","Eschrichtius robustus",26497,1,34.017615,-119.352061,"Certain",2015-12-27,12,2015
"2927","Gray Whale","Eschrichtius robustus",26495,1,34.012758,-119.322662,"Certain",2015-12-27,12,2015
"2928","Gray Whale","Eschrichtius robustus",26500,1,34.056822,-119.459581,"Certain",2015-12-28,12,2015
"2929","Gray Whale","Eschrichtius robustus",26505,3,34.023987,-119.367081,"Certain",2015-12-28,12,2015
"2930","Gray Whale","Eschrichtius robustus",26504,3,34.007913,-119.301219,"Certain",2015-12-28,12,2015
"2931","Gray Whale","Eschrichtius robustus",26503,2,34.001309,-119.440617,"Certain",2015-12-28,12,2015
"2932","Gray Whale","Eschrichtius robustus",26510,1,34.084815,-119.391826,"Certain",2015-12-27,12,2015
"2933","Gray Whale","Eschrichtius robustus",26508,1,34.08485,-119.425943,"Certain",2015-12-27,12,2015
"2934","Gray Whale","Eschrichtius robustus",26509,1,34.090166,-119.386457,"Certain",2015-12-27,12,2015
"2935","Humpback Whale","Megaptera novaeangliae",26511,1,34.08373,-119.367512,"Certain",2015-12-27,12,2015
"2936","Gray Whale","Eschrichtius robustus",26539,2,34.124452,-119.320703,"Certain",2015-12-29,12,2015
"2937","Gray Whale","Eschrichtius robustus",26540,1,34.091278,-119.274456,"Certain",2015-12-29,12,2015
"2938","Gray Whale","Eschrichtius robustus",26538,1,34.021321,-119.37339,"Certain",2015-12-29,12,2015
"2939","Gray Whale","Eschrichtius robustus",26541,1,34.077417,-119.38181,"Certain",2015-12-29,12,2015
"2940","Gray Whale","Eschrichtius robustus",26543,2,34.026603,-119.497399,"Certain",2015-12-29,12,2015
"2941","Gray Whale","Eschrichtius robustus",26547,3,34.36683,-119.598746,"Certain",2015-12-19,12,2015
"2942","Humpback Whale","Megaptera novaeangliae",26545,1,34.1045,-119.573127,"Certain",2015-12-19,12,2015
"2943","Gray Whale","Eschrichtius robustus",26566,2,34.319603,-119.701257,"Certain",2015-12-30,12,2015
"2944","Humpback Whale","Megaptera novaeangliae",26569,2,34.259,-119.654051,"Certain",2015-12-30,12,2015
"2945","Gray Whale","Eschrichtius robustus",26568,2,34.08226,-119.935017,"Certain",2015-12-30,12,2015
"2946","Gray Whale","Eschrichtius robustus",26606,3,34.017787,-119.336759,"Certain",2016-01-02,1,2016
"2947","Gray Whale","Eschrichtius robustus",26588,1,34.022444,-119.991771,"Certain",2015-12-31,12,2015
"2948","Gray Whale","Eschrichtius robustus",26589,1,34.030245,-120.005279,"Certain",2015-12-31,12,2015
"2949","Gray Whale","Eschrichtius robustus",26590,2,34.032587,-120.003757,"Certain",2015-12-31,12,2015
"2950","Gray Whale","Eschrichtius robustus",26598,1,34.058256,-119.308036,"Certain",2016-01-03,1,2016
"2951","Gray Whale","Eschrichtius robustus",26596,1,34.055109,-119.310433,"Certain",2016-01-03,1,2016
"2952","Gray Whale","Eschrichtius robustus",26594,1,34.00616,-119.460881,"Certain",2016-01-03,1,2016
"2953","Gray Whale","Eschrichtius robustus",26595,1,34.042148,-119.471661,"Certain",2016-01-03,1,2016
"2954","Humpback Whale","Megaptera novaeangliae",26600,1,34.313734,-119.654963,"Certain",2016-01-03,1,2016
"2955","Humpback Whale","Megaptera novaeangliae",26602,1,34.311099,-119.660297,"Certain",2016-01-03,1,2016
"2956","Gray Whale","Eschrichtius robustus",26607,2,34.105606,-119.375739,"Certain",2016-01-02,1,2016
"2957","Gray Whale","Eschrichtius robustus",26609,5,33.941514,-119.308611,"Certain",2016-01-02,1,2016
"2958","Gray Whale","Eschrichtius robustus",26612,4,34.00842,-119.472309,"Certain",2016-01-04,1,2016
"2959","Gray Whale","Eschrichtius robustus",26646,2,34.020068,-119.36051,"Certain",2016-01-10,1,2016
"2960","Gray Whale","Eschrichtius robustus",26634,2,34.209539,-119.754814,"Certain",2016-01-10,1,2016
"2961","Humpback Whale","Megaptera novaeangliae",26633,1,34.126352,-119.797798,"Certain",2016-01-10,1,2016
"2962","Gray Whale","Eschrichtius robustus",26632,4,34.083753,-119.908817,"Certain",2016-01-10,1,2016
"2963","Gray Whale","Eschrichtius robustus",26645,2,34.105673,-119.311361,"Certain",2016-01-10,1,2016
"2964","Gray Whale","Eschrichtius robustus",26651,5,34.12812,-119.360113,"Certain",2015-01-21,1,2015
"2965","Gray Whale","Eschrichtius robustus",26653,3,34.002012,-119.457547,"Certain",2015-01-21,1,2015
"2966","Humpback Whale","Megaptera novaeangliae",26655,3,34.266647,-119.665739,"Certain",2015-01-01,1,2015
"2967","Humpback Whale","Megaptera novaeangliae",26658,1,34.209833,-119.631658,"Certain",2015-01-01,1,2015
"2968","Humpback Whale","Megaptera novaeangliae",26660,1,34.207872,-119.607859,"Certain",2015-01-01,1,2015
"2969","Humpback Whale","Megaptera novaeangliae",26657,1,34.203095,-119.606938,"Certain",2015-01-01,1,2015
"2970","Humpback Whale","Megaptera novaeangliae",26667,2,34.176082,-119.410342,"Certain",2016-01-12,1,2016
"2971","Humpback Whale","Megaptera novaeangliae",26668,6,34.049491,-119.608546,"Certain",2016-01-12,1,2016
"2972","Gray Whale","Eschrichtius robustus",26695,1,34.143772,-119.857266,"Certain",2016-01-16,1,2016
"2973","Gray Whale","Eschrichtius robustus",26697,4,34.113305,-119.80231,"Certain",2016-01-16,1,2016
"2974","Gray Whale","Eschrichtius robustus",26700,1,34.072567,-119.863357,"Certain",2016-01-16,1,2016
"2975","Gray Whale","Eschrichtius robustus",26698,1,34.07785,-119.834018,"Certain",2016-01-16,1,2016
"2976","Gray Whale","Eschrichtius robustus",26705,9,34.082707,-119.939697,"Certain",2016-01-17,1,2016
"2977","Gray Whale","Eschrichtius robustus",26708,2,34.085296,-119.844696,"Certain",2016-01-17,1,2016
"2978","Humpback Whale","Megaptera novaeangliae",26717,1,34.156373,-119.349594,"Possible",2016-01-18,1,2016
"2979","Humpback Whale","Megaptera novaeangliae",26730,2,34.169768,-119.364194,"Certain",2016-01-20,1,2016
"2980","Gray Whale","Eschrichtius robustus",26729,2,33.99281,-119.42297,"Certain",2016-01-20,1,2016
"2981","Gray Whale","Eschrichtius robustus",26731,1,34.002181,-119.442408,"Certain",2016-01-20,1,2016
"2982","Humpback Whale","Megaptera novaeangliae",26732,1,34.110458,-119.327962,"Certain",2016-01-21,1,2016
"2983","Humpback Whale","Megaptera novaeangliae",26744,2,34.29352,-119.71385,"Certain",2016-01-22,1,2016
"2984","Gray Whale","Eschrichtius robustus",26742,4,34.039806,-119.954561,"Certain",2016-01-22,1,2016
"2985","Gray Whale","Eschrichtius robustus",26745,2,34.084744,-119.910244,"Certain",2016-01-22,1,2016
"2986","Gray Whale","Eschrichtius robustus",26756,3,33.934448,-119.408419,"Possible",2016-01-18,1,2016
"2987","Gray Whale","Eschrichtius robustus",26757,4,33.936037,-119.392161,"Certain",2016-01-18,1,2016
"2988","Gray Whale","Eschrichtius robustus",26758,3,33.92406,-119.37814,"Certain",2016-01-18,1,2016
"2989","Gray Whale","Eschrichtius robustus",26759,4,33.904545,-119.362662,"Certain",2016-01-18,1,2016
"2990","Gray Whale","Eschrichtius robustus",26764,2,34.052801,-119.736708,"Certain",2016-01-24,1,2016
"2991","Gray Whale","Eschrichtius robustus",26805,1,34.042883,-119.297976,"Certain",2016-01-27,1,2016
"2992","Gray Whale","Eschrichtius robustus",26806,3,34.019185,-119.341516,"Certain",2016-01-27,1,2016
"2993","Gray Whale","Eschrichtius robustus",26801,2,33.96327,-119.369295,"Certain",2016-01-28,1,2016
"2994","Gray Whale","Eschrichtius robustus",26802,3,33.959847,-119.361477,"Certain",2016-01-28,1,2016
"2995","Gray Whale","Eschrichtius robustus",26809,1,34.1249,-119.303186,"Certain",2016-01-27,1,2016
"2996","Gray Whale","Eschrichtius robustus",26808,1,34.082117,-119.437647,"Certain",2016-01-27,1,2016
"2997","Humpback Whale","Megaptera novaeangliae",26820,1,34.288073,-119.71156,"Certain",2016-01-29,1,2016
"2998","Gray Whale","Eschrichtius robustus",26821,2,34.270485,-119.596313,"Certain",2016-01-29,1,2016
"2999","Gray Whale","Eschrichtius robustus",26822,8,34.071354,-119.946324,"Certain",2016-01-27,1,2016
"3000","Humpback Whale","Megaptera novaeangliae",26823,1,34.133222,-119.904359,"Certain",2016-01-27,1,2016
"3001","Gray Whale","Eschrichtius robustus",26864,3,34.348336,-119.673532,"Certain",2016-02-04,2,2016
"3002","Humpback Whale","Megaptera novaeangliae",26861,2,34.26542,-119.628233,"Certain",2016-02-04,2,2016
"3003","Humpback Whale","Megaptera novaeangliae",26865,1,34.260917,-119.620069,"Certain",2016-02-04,2,2016
"3004","Humpback Whale","Megaptera novaeangliae",26860,1,34.272999,-119.603029,"Certain",2016-02-04,2,2016
"3005","Humpback Whale","Megaptera novaeangliae",26862,2,34.272954,-119.597339,"Certain",2016-02-04,2,2016
"3006","Gray Whale","Eschrichtius robustus",26858,2,34.27879,-119.595375,"Certain",2016-02-04,2,2016
"3007","Humpback Whale","Megaptera novaeangliae",26898,6,34.089079,-119.764338,"Certain",2016-02-06,2,2016
"3008","Humpback Whale","Megaptera novaeangliae",26899,4,34.10083,-119.784304,"Certain",2016-02-06,2,2016
"3009","Humpback Whale","Megaptera novaeangliae",26901,1,34.098962,-119.800017,"Certain",2016-02-06,2,2016
"3010","Humpback Whale","Megaptera novaeangliae",26897,1,34.360236,-119.708006,"Certain",2016-02-06,2,2016
"3011","Humpback Whale","Megaptera novaeangliae",26907,1,34.089618,-119.350141,"Certain",2016-02-06,2,2016
"3012","Blue Whale","Balaenoptera musculus",2504,2,37.806676,-123.097879,"Certain",2014-04-30,4,2014
"3013","Humpback Whale","Megaptera novaeangliae",2501,1,37.835908,-122.93391,"Certain",2014-04-30,4,2014
"3014","Humpback Whale","Megaptera novaeangliae",26983,1,34.1091,-119.739015,"Certain",2016-02-10,2,2016
"3015","Humpback Whale","Megaptera novaeangliae",26984,2,34.108524,-119.738493,"Certain",2016-02-10,2,2016
"3016","Humpback Whale","Megaptera novaeangliae",26985,3,34.105471,-119.737978,"Certain",2016-02-10,2,2016
"3017","Humpback Whale","Megaptera novaeangliae",26986,3,34.104487,-119.763325,"Certain",2016-02-10,2,2016
"3018","Humpback Whale","Megaptera novaeangliae",26997,5,34.310952,-119.596345,"Certain",2016-02-11,2,2016
"3019","Humpback Whale","Megaptera novaeangliae",26995,4,34.326004,-119.599244,"Certain",2016-02-11,2,2016
"3020","Humpback Whale","Megaptera novaeangliae",26996,2,34.289735,-119.583272,"Certain",2016-02-11,2,2016
"3021","Humpback Whale","Megaptera novaeangliae",27000,7,34.303672,-119.527861,"Certain",2016-02-11,2,2016
"3022","Humpback Whale","Megaptera novaeangliae",27001,6,34.091005,-119.681791,"Certain",2016-02-07,2,2016
"3023","Gray Whale","Eschrichtius robustus",27002,1,34.390311,-119.674912,"Certain",2016-02-07,2,2016
"3024","Humpback Whale","Megaptera novaeangliae",27005,1,34.308289,-119.602134,"Certain",2016-02-12,2,2016
"3025","Humpback Whale","Megaptera novaeangliae",27006,1,34.310065,-119.563484,"Certain",2016-02-12,2,2016
"3026","Humpback Whale","Megaptera novaeangliae",27007,2,34.24672,-119.571587,"Certain",2016-02-12,2,2016
"3027","Gray Whale","Eschrichtius robustus",27014,1,34.089391,-119.29175,"Certain",2016-02-13,2,2016
"3028","Gray Whale","Eschrichtius robustus",27023,2,34.103381,-119.261955,"Certain",2016-02-13,2,2016
"3029","Humpback Whale","Megaptera novaeangliae",27028,6,34.28626,-119.565396,"Certain",2016-02-14,2,2016
"3030","Humpback Whale","Megaptera novaeangliae",27030,2,34.265597,-119.545878,"Certain",2016-02-14,2,2016
"3031","Gray Whale","Eschrichtius robustus",27031,3,34.324301,-119.71167,"Certain",2016-02-14,2,2016
"3032","Humpback Whale","Megaptera novaeangliae",27059,2,34.319725,-119.550544,"Certain",2016-02-15,2,2016
"3033","Gray Whale","Eschrichtius robustus",27062,2,34.108171,-119.279163,"Certain",2016-02-15,2,2016
"3034","Gray Whale","Eschrichtius robustus",27068,1,34.023673,-119.358604,"Certain",2016-02-13,2,2016
"3035","Humpback Whale","Megaptera novaeangliae",27073,2,34.317001,-119.571429,"Certain",2016-02-16,2,2016
"3036","Humpback Whale","Megaptera novaeangliae",27072,9,34.291638,-119.536669,"Certain",2016-02-16,2,2016
"3037","Humpback Whale","Megaptera novaeangliae",27100,1,34.290499,-119.557204,"Certain",2016-02-17,2,2016
"3038","Gray Whale","Eschrichtius robustus",27094,1,34.323641,-119.536997,"Certain",2016-02-17,2,2016
"3039","Humpback Whale","Megaptera novaeangliae",27099,3,34.289531,-119.500964,"Certain",2016-02-17,2,2016
"3040","Gray Whale","Eschrichtius robustus",27103,1,34.123034,-119.320115,"Certain",2016-02-17,2,2016
"3041","Humpback Whale","Megaptera novaeangliae",27105,4,34.241467,-119.425225,"Certain",2016-02-17,2,2016
"3042","Humpback Whale","Megaptera novaeangliae",27108,3,34.214261,-119.376624,"Certain",2016-02-17,2,2016
"3043","Humpback Whale","Megaptera novaeangliae",27106,2,34.190623,-119.361228,"Certain",2016-02-17,2,2016
"3044","Humpback Whale","Megaptera novaeangliae",27121,6,34.294676,-119.504395,"Certain",2016-02-18,2,2016
"3045","Gray Whale","Eschrichtius robustus",27124,1,34.403378,-119.676691,"Certain",2016-02-19,2,2016
"3046","Humpback Whale","Megaptera novaeangliae",27125,5,34.322759,-119.575317,"Certain",2016-02-19,2,2016
"3047","Gray Whale","Eschrichtius robustus",27146,2,34.385655,-119.702933,"Certain",2016-02-19,2,2016
"3048","Gray Whale","Eschrichtius robustus",27144,1,34.361123,-119.727315,"Certain",2016-02-20,2,2016
"3049","Gray Whale","Eschrichtius robustus",27143,1,34.3851,-119.778514,"Certain",2016-02-20,2,2016
"3050","Gray Whale","Eschrichtius robustus",27189,1,34.350602,-119.645497,"Certain",2016-02-21,2,2016
"3051","Humpback Whale","Megaptera novaeangliae",27187,1,34.31055,-119.624548,"Certain",2016-02-21,2,2016
"3052","Gray Whale","Eschrichtius robustus",27188,1,34.311459,-119.631509,"Certain",2016-02-21,2,2016
"3053","Humpback Whale","Megaptera novaeangliae",27192,2,34.379671,-119.692094,"Certain",2016-02-21,2,2016
"3054","Gray Whale","Eschrichtius robustus",27194,1,34.369555,-119.711852,"Certain",2016-02-21,2,2016
"3055","Gray Whale","Eschrichtius robustus",27193,2,34.358007,-119.698337,"Certain",2016-02-21,2,2016
"3056","Gray Whale","Eschrichtius robustus",27238,2,34.11377,-119.282384,"Certain",2016-02-20,2,2016
"3057","Humpback Whale","Megaptera novaeangliae",27237,5,34.247154,-119.444996,"Certain",2016-02-20,2,2016
"3058","Gray Whale","Eschrichtius robustus",27244,3,34.124984,-119.344776,"Certain",2016-02-20,2,2016
"3059","Humpback Whale","Megaptera novaeangliae",27241,3,34.191665,-119.41832,"Certain",2016-02-20,2,2016
"3060","Humpback Whale","Megaptera novaeangliae",27245,3,34.238227,-119.455821,"Certain",2016-02-20,2,2016
"3061","Humpback Whale","Megaptera novaeangliae",27249,1,34.291221,-119.550455,"Certain",2016-02-23,2,2016
"3062","Humpback Whale","Megaptera novaeangliae",27250,3,34.282031,-119.551277,"Certain",2016-02-23,2,2016
"3063","Gray Whale","Eschrichtius robustus",27262,3,34.361203,-119.655596,"Certain",2016-02-24,2,2016
"3064","Gray Whale","Eschrichtius robustus",27263,1,34.360674,-119.704818,"Certain",2016-02-24,2,2016
"3065","Gray Whale","Eschrichtius robustus",27264,3,34.324898,-119.660141,"Certain",2016-02-24,2,2016
"3066","Gray Whale","Eschrichtius robustus",27266,2,34.172845,-119.429239,"Certain",2016-02-25,2,2016
"3067","Blue Whale","Balaenoptera musculus",27268,1,34.198853,-119.374305,"Certain",2016-02-25,2,2016
"3068","Humpback Whale","Megaptera novaeangliae",27272,3,34.110537,-119.306754,"Certain",2016-02-19,2,2016
"3069","Gray Whale","Eschrichtius robustus",27274,1,34.106529,-119.264865,"Certain",2016-02-19,2,2016
"3070","Humpback Whale","Megaptera novaeangliae",27275,1,34.114432,-119.267923,"Certain",2016-02-20,2,2016
"3071","Gray Whale","Eschrichtius robustus",27278,1,34.133077,-119.320583,"Certain",2016-02-13,2,2016
"3072","Gray Whale","Eschrichtius robustus",27276,1,34.070995,-119.477865,"Certain",2016-02-13,2,2016
"3073","Humpback Whale","Megaptera novaeangliae",27280,1,34.07438,-119.343518,"Certain",2016-02-11,2,2016
"3074","Gray Whale","Eschrichtius robustus",27283,5,34.011825,-119.500028,"Certain",2016-02-05,2,2016
"3075","Gray Whale","Eschrichtius robustus",27282,1,34.004101,-119.478866,"Certain",2016-02-05,2,2016
"3076","Humpback Whale","Megaptera novaeangliae",27301,3,34.206848,-119.393846,"Certain",2016-02-24,2,2016
"3077","Gray Whale","Eschrichtius robustus",27302,2,33.996367,-119.356526,"Certain",2016-02-24,2,2016
"3078","Gray Whale","Eschrichtius robustus",27298,6,33.994037,-119.358145,"Certain",2016-02-25,2,2016
"3079","Gray Whale","Eschrichtius robustus",27336,4,34.106369,-119.230794,"Certain",2016-02-23,2,2016
"3080","Humpback Whale","Megaptera novaeangliae",27340,2,34.146789,-119.331612,"Certain",2016-02-27,2,2016
"3081","Gray Whale","Eschrichtius robustus",27339,2,34.172513,-119.369368,"Certain",2016-02-27,2,2016
"3082","Humpback Whale","Megaptera novaeangliae",27342,1,34.141828,-119.332595,"Certain",2016-01-17,1,2016
"3083","Gray Whale","Eschrichtius robustus",27343,3,34.010844,-119.314101,"Certain",2016-01-17,1,2016
"3084","Gray Whale","Eschrichtius robustus",27418,1,34.182723,-119.374078,"Certain",2016-02-29,2,2016
"3085","Gray Whale","Eschrichtius robustus",27419,1,34.211849,-119.321695,"Certain",2016-02-28,2,2016
"3086","Gray Whale","Eschrichtius robustus",27420,2,34.180778,-119.368795,"Certain",2016-02-28,2,2016
"3087","Gray Whale","Eschrichtius robustus",27421,2,34.052858,-119.603136,"Uncertain",2016-01-30,1,2016
"3088","Humpback Whale","Megaptera novaeangliae",27425,2,34.177723,-119.365303,"Certain",2015-12-30,12,2015
"3089","Gray Whale","Eschrichtius robustus",27424,2,34.167969,-119.407181,"Certain",2015-12-30,12,2015
"3090","Gray Whale","Eschrichtius robustus",27428,1,34.164062,-119.306853,"Certain",2015-12-30,12,2015
"3091","Gray Whale","Eschrichtius robustus",27430,3,34.11288,-119.329342,"Certain",2016-02-28,2,2016
"3092","Gray Whale","Eschrichtius robustus",27429,3,34.114174,-119.273557,"Certain",2016-02-28,2,2016
"3093","Gray Whale","Eschrichtius robustus",27435,3,34.147857,-119.384806,"Certain",2016-02-28,2,2016
"3094","Gray Whale","Eschrichtius robustus",27444,2,34.178389,-119.391252,"Possible",2016-02-29,2,2016
"3095","Gray Whale","Eschrichtius robustus",27446,3,34.123954,-119.296966,"Certain",2016-02-29,2,2016
"3096","Gray Whale","Eschrichtius robustus",27445,3,34.123841,-119.332612,"Certain",2016-02-29,2,2016
"3097","Gray Whale","Eschrichtius robustus",27447,1,34.141219,-119.357082,"Certain",2016-02-29,2,2016
"3098","Gray Whale","Eschrichtius robustus",27448,1,34.154113,-119.311276,"Certain",2016-02-29,2,2016
"3099","Gray Whale","Eschrichtius robustus",27468,5,34.385058,-119.769208,"Certain",2016-02-29,2,2016
"3100","Humpback Whale","Megaptera novaeangliae",27472,2,34.347859,-119.579243,"Certain",2016-03-02,3,2016
"3101","Gray Whale","Eschrichtius robustus",27470,3,34.335576,-119.665155,"Certain",2016-03-02,3,2016
"3102","Humpback Whale","Megaptera novaeangliae",27475,2,34.355935,-119.622466,"Certain",2016-03-02,3,2016
"3103","Gray Whale","Eschrichtius robustus",27476,1,34.360672,-119.68363,"Certain",2016-03-02,3,2016
"3104","Gray Whale","Eschrichtius robustus",27480,1,34.390137,-119.70564,"Certain",2016-03-01,3,2016
"3105","Humpback Whale","Megaptera novaeangliae",27478,1,34.370246,-119.762056,"Certain",2016-03-01,3,2016
"3106","Humpback Whale","Megaptera novaeangliae",27477,2,34.371944,-119.763194,"Certain",2016-03-01,3,2016
"3107","Humpback Whale","Megaptera novaeangliae",27479,2,34.379229,-119.754741,"Certain",2016-03-01,3,2016
"3108","Humpback Whale","Megaptera novaeangliae",27481,1,34.356004,-119.67486,"Certain",2016-03-01,3,2016
"3109","Gray Whale","Eschrichtius robustus",27483,3,34.153359,-119.409225,"Certain",2016-03-02,3,2016
"3110","Humpback Whale","Megaptera novaeangliae",27484,1,34.093962,-119.49265,"Certain",2016-03-02,3,2016
"3111","Blue Whale","Balaenoptera musculus",27485,1,34.090132,-119.490122,"Certain",2016-03-02,3,2016
"3112","Gray Whale","Eschrichtius robustus",27486,5,34.223642,-119.349441,"Certain",2016-03-02,3,2016
"3113","Humpback Whale","Megaptera novaeangliae",27490,1,34.206456,-119.41642,"Certain",2016-03-02,3,2016
"3114","Gray Whale","Eschrichtius robustus",27487,1,34.199571,-119.410071,"Certain",2016-03-02,3,2016
"3115","Humpback Whale","Megaptera novaeangliae",27491,2,34.197591,-119.426388,"Certain",2016-03-02,3,2016
"3116","Humpback Whale","Megaptera novaeangliae",27493,2,34.216599,-119.408149,"Certain",2016-03-02,3,2016
"3117","Gray Whale","Eschrichtius robustus",27492,2,34.174543,-119.380907,"Certain",2016-03-02,3,2016
"3118","Humpback Whale","Megaptera novaeangliae",27498,1,34.161611,-119.404266,"Certain",2015-10-28,10,2015
"3119","Gray Whale","Eschrichtius robustus",27521,3,34.214307,-119.395602,"Certain",2016-03-03,3,2016
"3120","Gray Whale","Eschrichtius robustus",27526,2,34.233499,-119.423577,"Certain",2016-03-03,3,2016
"3121","Gray Whale","Eschrichtius robustus",27519,2,34.218419,-119.46875,"Certain",2016-03-03,3,2016
"3122","Gray Whale","Eschrichtius robustus",27520,2,34.267667,-119.564779,"Certain",2016-03-03,3,2016
"3123","Humpback Whale","Megaptera novaeangliae",27525,3,34.300612,-119.507999,"Certain",2016-03-04,3,2016
"3124","Gray Whale","Eschrichtius robustus",27523,2,34.280206,-119.435533,"Certain",2016-03-04,3,2016
"3125","Gray Whale","Eschrichtius robustus",27530,3,34.114223,-119.290014,"Certain",2016-02-29,2,2016
"3126","Gray Whale","Eschrichtius robustus",27527,3,34.108973,-119.3352,"Certain",2016-02-29,2,2016
"3127","Gray Whale","Eschrichtius robustus",27533,8,34.117427,-119.271542,"Certain",2016-03-01,3,2016
"3128","Gray Whale","Eschrichtius robustus",2585,3,34.395614,-119.69597,"Certain",2014-05-04,5,2014
"3129","Humpback Whale","Megaptera novaeangliae",2583,2,34.285608,-119.590133,"Certain",2014-05-04,5,2014
"3130","Gray Whale","Eschrichtius robustus",27534,2,34.377192,-119.688952,"Certain",2016-03-03,3,2016
"3131","Gray Whale","Eschrichtius robustus",27538,1,34.380393,-119.718492,"Certain",2016-03-03,3,2016
"3132","Gray Whale","Eschrichtius robustus",27537,3,34.362855,-119.728919,"Certain",2016-03-03,3,2016
"3133","Gray Whale","Eschrichtius robustus",27535,3,34.32264,-119.651941,"Certain",2016-03-03,3,2016
"3134","Gray Whale","Eschrichtius robustus",27543,4,34.377819,-119.709866,"Certain",2016-03-04,3,2016
"3135","Humpback Whale","Megaptera novaeangliae",27544,1,34.313417,-119.651698,"Certain",2016-03-04,3,2016
"3136","Gray Whale","Eschrichtius robustus",27552,1,34.404212,-119.684184,"Certain",2016-03-04,3,2016
"3137","Gray Whale","Eschrichtius robustus",27551,2,34.383888,-119.700429,"Certain",2016-03-04,3,2016
"3138","Gray Whale","Eschrichtius robustus",27549,6,34.368803,-119.713217,"Certain",2016-03-04,3,2016
"3139","Gray Whale","Eschrichtius robustus",2587,2,34.388659,-119.536546,"Certain",2014-05-04,5,2014
"3140","Gray Whale","Eschrichtius robustus",27554,3,34.295178,-119.559281,"Certain",2016-03-05,3,2016
"3141","Gray Whale","Eschrichtius robustus",27553,2,34.313573,-119.647421,"Certain",2016-03-05,3,2016
"3142","Gray Whale","Eschrichtius robustus",27556,3,34.115128,-119.276889,"Certain",2016-03-05,3,2016
