"","vernacularName","scientificName","OccurenceID","individualCount","app_used","lat","lon","occurenceStatus","date","month","year"
"223","Fin Whale","Balaenoptera physalus","53051",2,"spotter_pro",34.036704,-119.690418,"Certain",2018-05-23,5,2018
"224","Fin Whale","Balaenoptera physalus","52949",2,"spotter_pro",34.120454,-119.751451,"Certain",2018-05-24,5,2018
"225","Humpback Whale","Megaptera novaeangliae","52951",1,"spotter_pro",34.095853,-119.806886,"Certain",2018-05-24,5,2018
"226","Humpback Whale","Megaptera novaeangliae","53066",2,"spotter_pro",34.212593,-119.760643,"Certain",2018-05-25,5,2018
"227","Blue Whale","Balaenoptera musculus","53065",1,"spotter_pro",34.10628,-119.641753,"Certain",2018-05-25,5,2018
"228","Fin Whale","Balaenoptera physalus","53088",2,"spotter_pro",34.122254,-119.658995,"Certain",2018-05-26,5,2018
"229","Humpback Whale","Megaptera novaeangliae","53087",2,"spotter_pro",34.156723,-119.633435,"Certain",2018-05-26,5,2018
"230","Fin Whale","Balaenoptera physalus","53117",1,"spotter_pro",34.093009,-119.696522,"Certain",2018-05-27,5,2018
"231","Blue Whale","Balaenoptera musculus","53116",1,"spotter_pro",34.094405,-119.691896,"Certain",2018-05-27,5,2018
"232","Blue Whale","Balaenoptera musculus","53146",1,"spotter_pro",34.100187,-119.673657,"Certain",2018-05-28,5,2018
"233","Blue Whale","Balaenoptera musculus","53145",1,"spotter_pro",34.102694,-119.641228,"Certain",2018-05-28,5,2018
"234","Blue Whale","Balaenoptera musculus","53148",1,"spotter_pro",34.096518,-119.631223,"Certain",2018-05-28,5,2018
"235","Blue Whale","Balaenoptera musculus","53143",1,"spotter_pro",34.088532,-119.626702,"Certain",2018-05-28,5,2018
"236","Blue Whale","Balaenoptera musculus","53144",1,"spotter_pro",34.09091,-119.603155,"Certain",2018-05-28,5,2018
"237","Blue Whale","Balaenoptera musculus","53185",1,"spotter_pro",34.105909,-119.623507,"Certain",2018-05-29,5,2018
"238","Fin Whale","Balaenoptera physalus","53204",1,"spotter_pro",34.135967,-119.645568,"Certain",2018-05-30,5,2018
"239","Blue Whale","Balaenoptera musculus","53205",1,"spotter_pro",34.081484,-119.649886,"Certain",2018-05-30,5,2018
"240","Blue Whale","Balaenoptera musculus","53228",1,"spotter_pro",34.095287,-119.692792,"Certain",2018-05-31,5,2018
"241","Fin Whale","Balaenoptera physalus","53229",1,"spotter_pro",34.10562,-119.702321,"Certain",2018-05-31,5,2018
"242","Fin Whale","Balaenoptera physalus","53261",1,"spotter_pro",34.123049,-119.612205,"Certain",2018-06-01,6,2018
"243","Blue Whale","Balaenoptera musculus","53258",2,"spotter_pro",34.094421,-119.598348,"Certain",2018-06-01,6,2018
"244","Blue Whale","Balaenoptera musculus","53257",2,"spotter_pro",34.07988,-119.613735,"Certain",2018-06-01,6,2018
"245","Blue Whale","Balaenoptera musculus","53259",2,"spotter_pro",34.084749,-119.63418,"Certain",2018-06-01,6,2018
"246","Blue Whale","Balaenoptera musculus","53293",1,"spotter_pro",34.090537,-119.547646,"Certain",2018-06-02,6,2018
"247","Blue Whale","Balaenoptera musculus","53292",1,"spotter_pro",34.146492,-119.530658,"Certain",2018-06-02,6,2018
"248","Blue Whale","Balaenoptera musculus","53291",1,"spotter_pro",34.173767,-119.544404,"Certain",2018-06-02,6,2018
"249","Fin Whale","Balaenoptera physalus","53320",1,"spotter_pro",34.145811,-119.653849,"Certain",2018-06-03,6,2018
"250","Blue Whale","Balaenoptera musculus","53323",1,"spotter_pro",34.099602,-119.548295,"Certain",2018-06-03,6,2018
"251","Blue Whale","Balaenoptera musculus","53321",2,"spotter_pro",34.101493,-119.57431,"Certain",2018-06-03,6,2018
"252","Fin Whale","Balaenoptera physalus","53397",1,"spotter_pro",34.110248,-119.55029,"Certain",2018-06-04,6,2018
"253","Fin Whale","Balaenoptera physalus","53398",1,"spotter_pro",34.109701,-119.526166,"Certain",2018-06-04,6,2018
"254","Fin Whale","Balaenoptera physalus","53402",1,"spotter_pro",34.126463,-119.624103,"Certain",2018-06-06,6,2018
"255","Fin Whale","Balaenoptera physalus","53403",5,"spotter_pro",34.109925,-119.615649,"Certain",2018-06-06,6,2018
"256","Blue Whale","Balaenoptera musculus","53400",1,"spotter_pro",34.096605,-119.586267,"Certain",2018-06-06,6,2018
"257","Fin Whale","Balaenoptera physalus","53401",2,"spotter_pro",34.195654,-119.613531,"Certain",2018-06-06,6,2018
"258","Fin Whale","Balaenoptera physalus","53417",1,"spotter_pro",34.104776,-119.602204,"Certain",2018-06-07,6,2018
"259","Blue Whale","Balaenoptera musculus","53415",1,"spotter_pro",34.108542,-119.601396,"Certain",2018-06-07,6,2018
"260","Fin Whale","Balaenoptera physalus","53448",1,"spotter_pro",34.105978,-119.63774,"Certain",2018-06-08,6,2018
"261","Blue Whale","Balaenoptera musculus","53450",1,"spotter_pro",34.122443,-119.643268,"Certain",2018-06-08,6,2018
"262","Blue Whale","Balaenoptera musculus","53476",2,"spotter_pro",34.116385,-119.631398,"Certain",2018-06-09,6,2018
"263","Fin Whale","Balaenoptera physalus","53510",1,"spotter_pro",34.118517,-119.662677,"Certain",2018-06-11,6,2018
"264","Blue Whale","Balaenoptera musculus","53507",2,"spotter_pro",34.12479,-119.647758,"Certain",2018-06-11,6,2018
"265","Fin Whale","Balaenoptera physalus","53511",3,"spotter_pro",34.123763,-119.647069,"Certain",2018-06-11,6,2018
"266","Blue Whale","Balaenoptera musculus","53544",1,"spotter_pro",34.150128,-119.704418,"Certain",2018-06-12,6,2018
"267","Blue Whale","Balaenoptera musculus","53543",2,"spotter_pro",34.172931,-119.717174,"Certain",2018-06-12,6,2018
"268","Fin Whale","Balaenoptera physalus","53542",1,"spotter_pro",34.148324,-119.712201,"Certain",2018-06-12,6,2018
"269","Fin Whale","Balaenoptera physalus","53541",1,"spotter_pro",34.138814,-119.697801,"Certain",2018-06-12,6,2018
"270","Fin Whale","Balaenoptera physalus","53582",1,"spotter_pro",34.184402,-119.712541,"Certain",2018-06-13,6,2018
"271","Blue Whale","Balaenoptera musculus","53579",8,"spotter_pro",34.087428,-119.623659,"Certain",2018-06-13,6,2018
"272","Blue Whale","Balaenoptera musculus","53580",1,"spotter_pro",34.139453,-119.623695,"Certain",2018-06-13,6,2018
"273","Blue Whale","Balaenoptera musculus","53614",1,"spotter_pro",34.114857,-119.647884,"Certain",2018-06-14,6,2018
"274","Blue Whale","Balaenoptera musculus","53615",1,"spotter_pro",34.09282,-119.596572,"Certain",2018-06-14,6,2018
"275","Blue Whale","Balaenoptera musculus","53613",5,"spotter_pro",34.099459,-119.586594,"Certain",2018-06-14,6,2018
"276","Fin Whale","Balaenoptera physalus","53685",4,"spotter_pro",34.124457,-119.639767,"Certain",2018-06-16,6,2018
"277","Blue Whale","Balaenoptera musculus","53684",1,"spotter_pro",34.114266,-119.649598,"Certain",2018-06-16,6,2018
"278","Blue Whale","Balaenoptera musculus","53683",1,"spotter_pro",34.114783,-119.665713,"Certain",2018-06-16,6,2018
"279","Blue Whale","Balaenoptera musculus","53681",2,"spotter_pro",34.11543,-119.688436,"Certain",2018-06-16,6,2018
"280","Fin Whale","Balaenoptera physalus","53698",3,"spotter_pro",34.13607,-119.673638,"Certain",2018-06-17,6,2018
"281","Fin Whale","Balaenoptera physalus","53701",3,"spotter_pro",34.129635,-119.660598,"Certain",2018-06-17,6,2018
"282","Blue Whale","Balaenoptera musculus","53702",2,"spotter_pro",34.102506,-119.670874,"Certain",2018-06-17,6,2018
"283","Blue Whale","Balaenoptera musculus","53700",4,"spotter_pro",34.096366,-119.670146,"Certain",2018-06-17,6,2018
"284","Fin Whale","Balaenoptera physalus","53703",1,"spotter_pro",34.092619,-119.639082,"Certain",2018-06-17,6,2018
"285","Humpback Whale","Megaptera novaeangliae","53705",1,"spotter_pro",34.166802,-119.440583,"Certain",2018-06-17,6,2018
"286","Humpback Whale","Megaptera novaeangliae","53706",1,"spotter_pro",34.146039,-119.447003,"Certain",2018-06-17,6,2018
"287","Blue Whale","Balaenoptera musculus","53709",8,"spotter_pro",34.088264,-119.612642,"Certain",2018-06-17,6,2018
"288","Fin Whale","Balaenoptera physalus","53708",1,"spotter_pro",34.088301,-119.612216,"Certain",2018-06-17,6,2018
"289","Blue Whale","Balaenoptera musculus","53711",1,"spotter_pro",34.098048,-119.656429,"Certain",2018-06-17,6,2018
"290","Blue Whale","Balaenoptera musculus","53732",8,"spotter_pro",34.091027,-119.651086,"Certain",2018-06-18,6,2018
"291","Blue Whale","Balaenoptera musculus","53730",1,"spotter_pro",34.095084,-119.652679,"Certain",2018-06-18,6,2018
"292","Blue Whale","Balaenoptera musculus","53779",4,"spotter_pro",34.107253,-119.671309,"Certain",2018-06-19,6,2018
"293","Blue Whale","Balaenoptera musculus","53780",4,"spotter_pro",34.1097,-119.672335,"Certain",2018-06-19,6,2018
"294","Blue Whale","Balaenoptera musculus","53773",4,"spotter_pro",34.107873,-119.667771,"Certain",2018-06-19,6,2018
"295","Blue Whale","Balaenoptera musculus","53774",6,"spotter_pro",34.108734,-119.672838,"Certain",2018-06-19,6,2018
"296","Blue Whale","Balaenoptera musculus","53775",2,"spotter_pro",34.111789,-119.673775,"Certain",2018-06-19,6,2018
"297","Humpback Whale","Megaptera novaeangliae","53791",2,"spotter_pro",34.287613,-119.653011,"Certain",2018-06-20,6,2018
"298","Humpback Whale","Megaptera novaeangliae","53789",1,"spotter_pro",34.240656,-119.6811,"Certain",2018-06-20,6,2018
"299","Fin Whale","Balaenoptera physalus","53866",1,"spotter_pro",34.123244,-119.667924,"Certain",2018-06-21,6,2018
"300","Fin Whale","Balaenoptera physalus","53867",1,"spotter_pro",34.107598,-119.669219,"Certain",2018-06-21,6,2018
"301","Blue Whale","Balaenoptera musculus","53863",6,"spotter_pro",34.101448,-119.687225,"Certain",2018-06-21,6,2018
"302","Blue Whale","Balaenoptera musculus","53864",4,"spotter_pro",34.101422,-119.691324,"Certain",2018-06-21,6,2018
"303","Blue Whale","Balaenoptera musculus","53868",3,"spotter_pro",34.10216,-119.692523,"Certain",2018-06-21,6,2018
"304","Blue Whale","Balaenoptera musculus","53877",6,"spotter_pro",34.103699,-119.679542,"Certain",2018-06-22,6,2018
"305","Blue Whale","Balaenoptera musculus","53875",6,"spotter_pro",34.108594,-119.726261,"Certain",2018-06-22,6,2018
"306","Fin Whale","Balaenoptera physalus","53876",1,"spotter_pro",34.106605,-119.748804,"Certain",2018-06-22,6,2018
"307","Blue Whale","Balaenoptera musculus","53878",4,"spotter_pro",34.106443,-119.748269,"Certain",2018-06-22,6,2018
"308","Fin Whale","Balaenoptera physalus","53879",2,"spotter_pro",34.112986,-119.762094,"Certain",2018-06-22,6,2018
"309","Humpback Whale","Megaptera novaeangliae","53926",2,"spotter_pro",34.220995,-119.677928,"Certain",2018-06-23,6,2018
"310","Fin Whale","Balaenoptera physalus","53932",2,"spotter_pro",34.121758,-119.703033,"Certain",2018-06-23,6,2018
"311","Blue Whale","Balaenoptera musculus","53927",1,"spotter_pro",34.11909,-119.721077,"Certain",2018-06-23,6,2018
"312","Blue Whale","Balaenoptera musculus","53924",1,"spotter_pro",34.114447,-119.717543,"Certain",2018-06-23,6,2018
"313","Blue Whale","Balaenoptera musculus","53928",1,"spotter_pro",34.119391,-119.705807,"Certain",2018-06-23,6,2018
"314","Blue Whale","Balaenoptera musculus","53933",1,"spotter_pro",34.119419,-119.70549,"Certain",2018-06-23,6,2018
"315","Blue Whale","Balaenoptera musculus","53978",4,"spotter_pro",34.118709,-119.723377,"Certain",2018-06-25,6,2018
"316","Blue Whale","Balaenoptera musculus","53980",4,"spotter_pro",34.116836,-119.731611,"Certain",2018-06-25,6,2018
"317","Blue Whale","Balaenoptera musculus","53979",2,"spotter_pro",34.117725,-119.731917,"Certain",2018-06-25,6,2018
"318","Blue Whale","Balaenoptera musculus","54012",3,"spotter_pro",34.16952,-119.434231,"Certain",2018-06-26,6,2018
"319","Blue Whale","Balaenoptera musculus","54030",2,"spotter_pro",34.112018,-119.706965,"Certain",2018-06-26,6,2018
"320","Blue Whale","Balaenoptera musculus","54031",1,"spotter_pro",34.108645,-119.752411,"Certain",2018-06-26,6,2018
"321","Fin Whale","Balaenoptera physalus","54029",1,"spotter_pro",34.114681,-119.750343,"Certain",2018-06-26,6,2018
"322","Blue Whale","Balaenoptera musculus","54027",3,"spotter_pro",34.107417,-119.759893,"Certain",2018-06-26,6,2018
"323","Blue Whale","Balaenoptera musculus","54028",2,"spotter_pro",34.108423,-119.785036,"Certain",2018-06-26,6,2018
"324","Blue Whale","Balaenoptera musculus","54007",2,"spotter_pro",34.10126,-119.529391,"Certain",2018-06-26,6,2018
"325","Blue Whale","Balaenoptera musculus","54008",1,"spotter_pro",34.10406,-119.53994,"Certain",2018-06-26,6,2018
"326","Blue Whale","Balaenoptera musculus","54048",3,"spotter_pro",34.126419,-119.810573,"Certain",2018-06-27,6,2018
"327","Blue Whale","Balaenoptera musculus","54057",5,"spotter_pro",34.126625,-119.817079,"Certain",2018-06-27,6,2018
"328","Blue Whale","Balaenoptera musculus","54050",1,"spotter_pro",34.130913,-119.811918,"Certain",2018-06-27,6,2018
"329","Blue Whale","Balaenoptera musculus","54053",2,"spotter_pro",34.132116,-119.811114,"Certain",2018-06-27,6,2018
"330","Blue Whale","Balaenoptera musculus","54056",1,"spotter_pro",34.136031,-119.808292,"Certain",2018-06-27,6,2018
"331","Blue Whale","Balaenoptera musculus","54054",1,"spotter_pro",34.131451,-119.813125,"Certain",2018-06-27,6,2018
"332","Blue Whale","Balaenoptera musculus","54049",1,"spotter_pro",34.129973,-119.814608,"Certain",2018-06-27,6,2018
"333","Blue Whale","Balaenoptera musculus","54051",1,"spotter_pro",34.137033,-119.821399,"Certain",2018-06-27,6,2018
"334","Fin Whale","Balaenoptera physalus","54055",1,"spotter_pro",34.138251,-119.820479,"Certain",2018-06-27,6,2018
"335","Blue Whale","Balaenoptera musculus","54096",3,"spotter_pro",34.138375,-119.831574,"Certain",2018-06-28,6,2018
"336","Blue Whale","Balaenoptera musculus","54094",1,"spotter_pro",34.12667,-119.819991,"Certain",2018-06-28,6,2018
"337","Humpback Whale","Megaptera novaeangliae","54093",1,"spotter_pro",34.34999,-119.713977,"Certain",2018-06-28,6,2018
"338","Humpback Whale","Megaptera novaeangliae","54193",3,"spotter_pro",34.311628,-119.721759,"Certain",2018-06-29,6,2018
"339","Humpback Whale","Megaptera novaeangliae","54208",1,"spotter_pro",34.304753,-119.697188,"Certain",2018-06-30,6,2018
"340","Fin Whale","Balaenoptera physalus","54213",1,"spotter_pro",34.143939,-119.808833,"Certain",2018-06-30,6,2018
"341","Blue Whale","Balaenoptera musculus","54203",5,"spotter_pro",34.125205,-119.819686,"Certain",2018-06-30,6,2018
"342","Blue Whale","Balaenoptera musculus","54209",1,"spotter_pro",34.122983,-119.815723,"Certain",2018-06-30,6,2018
"343","Blue Whale","Balaenoptera musculus","54212",1,"spotter_pro",34.1215,-119.815826,"Certain",2018-06-30,6,2018
"344","Blue Whale","Balaenoptera musculus","54214",1,"spotter_pro",34.122045,-119.815544,"Certain",2018-06-30,6,2018
"345","Blue Whale","Balaenoptera musculus","54204",2,"spotter_pro",34.124418,-119.813507,"Certain",2018-06-30,6,2018
"346","Blue Whale","Balaenoptera musculus","54207",2,"spotter_pro",34.123488,-119.8107,"Certain",2018-06-30,6,2018
"347","Fin Whale","Balaenoptera physalus","54210",1,"spotter_pro",34.124111,-119.803245,"Certain",2018-06-30,6,2018
"348","Humpback Whale","Megaptera novaeangliae","54247",1,"spotter_pro",34.297582,-119.702827,"Certain",2018-07-01,7,2018
"349","Humpback Whale","Megaptera novaeangliae","54255",1,"spotter_pro",34.245673,-119.760641,"Certain",2018-07-01,7,2018
"350","Blue Whale","Balaenoptera musculus","54248",1,"spotter_pro",34.143556,-119.828963,"Certain",2018-07-01,7,2018
"351","Blue Whale","Balaenoptera musculus","54251",1,"spotter_pro",34.148019,-119.829096,"Certain",2018-07-01,7,2018
"352","Blue Whale","Balaenoptera musculus","54246",1,"spotter_pro",34.147697,-119.829926,"Certain",2018-07-01,7,2018
"353","Blue Whale","Balaenoptera musculus","54252",1,"spotter_pro",34.144073,-119.830287,"Certain",2018-07-01,7,2018
"354","Humpback Whale","Megaptera novaeangliae","54256",5,"spotter_pro",34.287053,-119.747223,"Certain",2018-07-01,7,2018
"355","Fin Whale","Balaenoptera physalus","54306",2,"spotter_pro",34.15579,-119.805858,"Certain",2018-07-02,7,2018
"356","Blue Whale","Balaenoptera musculus","54307",3,"spotter_pro",34.126376,-119.822499,"Possible",2018-07-02,7,2018
"357","Fin Whale","Balaenoptera physalus","54308",2,"spotter_pro",34.128003,-119.828922,"Possible",2018-07-02,7,2018
"358","Blue Whale","Balaenoptera musculus","54359",1,"spotter_pro",34.123577,-120.00673,"Certain",2018-07-03,7,2018
"359","Fin Whale","Balaenoptera physalus","54358",3,"spotter_pro",34.130089,-120.051258,"Certain",2018-07-03,7,2018
"360","Humpback Whale","Megaptera novaeangliae","54355",2,"spotter_pro",34.285582,-119.871313,"Certain",2018-07-03,7,2018
"361","Humpback Whale","Megaptera novaeangliae","54425",1,"spotter_pro",34.250821,-119.883794,"Certain",2018-07-04,7,2018
"362","Humpback Whale","Megaptera novaeangliae","54420",1,"spotter_pro",34.228019,-119.910796,"Certain",2018-07-04,7,2018
"363","Humpback Whale","Megaptera novaeangliae","54417",1,"spotter_pro",34.18811,-119.906758,"Certain",2018-07-04,7,2018
"364","Humpback Whale","Megaptera novaeangliae","54418",1,"spotter_pro",34.182955,-119.909509,"Certain",2018-07-04,7,2018
"365","Blue Whale","Balaenoptera musculus","54423",1,"spotter_pro",34.133321,-119.866435,"Certain",2018-07-04,7,2018
"366","Blue Whale","Balaenoptera musculus","54448",4,"spotter_pro",34.137761,-119.877029,"Certain",2018-07-05,7,2018
"367","Blue Whale","Balaenoptera musculus","54449",2,"spotter_pro",34.134414,-119.843044,"Certain",2018-07-05,7,2018
"368","Blue Whale","Balaenoptera musculus","54484",3,"spotter_pro",34.137861,-119.880323,"Certain",2018-07-06,7,2018
"369","Fin Whale","Balaenoptera physalus","54483",1,"spotter_pro",34.139544,-119.820206,"Certain",2018-07-06,7,2018
"370","Blue Whale","Balaenoptera musculus","54486",2,"spotter_pro",34.139605,-119.817113,"Certain",2018-07-06,7,2018
"371","Blue Whale","Balaenoptera musculus","54535",2,"spotter_pro",34.139278,-119.863006,"Certain",2018-07-07,7,2018
"372","Blue Whale","Balaenoptera musculus","54536",1,"spotter_pro",34.141548,-119.856562,"Certain",2018-07-07,7,2018
"373","Blue Whale","Balaenoptera musculus","54537",1,"spotter_pro",34.138942,-119.849988,"Certain",2018-07-07,7,2018
"374","Blue Whale","Balaenoptera musculus","54538",1,"spotter_pro",34.136748,-119.848311,"Certain",2018-07-07,7,2018
"375","Blue Whale","Balaenoptera musculus","54532",2,"spotter_pro",34.134132,-119.833839,"Certain",2018-07-07,7,2018
"376","Blue Whale","Balaenoptera musculus","54531",1,"spotter_pro",34.136338,-119.828923,"Certain",2018-07-07,7,2018
"377","Humpback Whale","Megaptera novaeangliae","54533",1,"spotter_pro",34.288335,-119.75895,"Certain",2018-07-07,7,2018
"378","Humpback Whale","Megaptera novaeangliae","54567",1,"spotter_pro",34.250135,-119.836481,"Certain",2018-07-08,7,2018
"379","Blue Whale","Balaenoptera musculus","54571",4,"spotter_pro",34.133443,-119.880842,"Certain",2018-07-08,7,2018
"380","Blue Whale","Balaenoptera musculus","54578",2,"spotter_pro",34.100313,-119.574975,"Certain",2018-07-08,7,2018
"381","Fin Whale","Balaenoptera physalus","54585",4,"spotter_pro",34.099766,-119.576114,"Certain",2018-07-08,7,2018
"382","Fin Whale","Balaenoptera physalus","54581",2,"spotter_pro",34.095858,-119.564039,"Certain",2018-07-08,7,2018
"383","Fin Whale","Balaenoptera physalus","54574",1,"spotter_pro",34.094474,-119.578868,"Certain",2018-07-08,7,2018
"384","Fin Whale","Balaenoptera physalus","54575",1,"spotter_pro",34.096755,-119.604755,"Possible",2018-07-08,7,2018
