OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT,geom,in_ocean,PK_UID,featurecla,scalerank,min_zoom,geom:1,in_channel
48634,2017-09-12 18:01:58+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.308507,-119.733128,spotter_pro,14510,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.733128 34.308507),,1,1,Ocean,0,0,,1
48633,2017-09-12 18:37:29+00:00,Megaptera novaeangliae,Humpback Whale,2,34.22662,-119.753831,spotter_pro,14510,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.753831 34.22662),,1,1,Ocean,0,0,,1
47979,2017-09-13 17:38:30+00:00,Megaptera novaeangliae,Humpback Whale,1,34.328725,-119.763852,spotter_pro,14169,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.763852 34.328725),,1,1,Ocean,0,0,,1
47983,2017-09-13 17:40:04+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.327206,-119.763784,spotter_pro,14169,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.763784 34.327206),,1,1,Ocean,0,0,,1
47980,2017-09-13 17:44:41+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.323628,-119.760619,spotter_pro,14169,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.760619 34.323628),,1,1,Ocean,0,0,,1
47978,2017-09-13 17:54:29+00:00,Megaptera novaeangliae,Humpback Whale,2,34.315946,-119.771132,spotter_pro,14169,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.771132 34.315946),,1,1,Ocean,0,0,,1
47982,2017-09-13 18:35:36+00:00,Megaptera novaeangliae,Humpback Whale,1,34.28693,-119.783565,spotter_pro,14169,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.783565 34.28693),,1,1,Ocean,0,0,,1
47981,2017-09-13 18:49:27+00:00,Delphinus capensis,Common Long-Beaked Dolphin,250,34.249105,-119.803547,spotter_pro,14169,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.803547 34.249105),,1,1,Ocean,0,0,,1
47977,2017-09-13 20:26:42+00:00,Megaptera novaeangliae,Humpback Whale,1,34.251461,-119.882825,spotter_pro,14169,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.882825 34.251461),,1,1,Ocean,0,0,,1
48026,2017-09-14 17:45:10+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.333135,-119.767003,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.767003 34.333135),,1,1,Ocean,0,0,,1
48030,2017-09-14 18:21:07+00:00,Megaptera novaeangliae,Humpback Whale,1,34.293825,-119.744971,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.744971 34.293825),,1,1,Ocean,0,0,,1
48031,2017-09-14 18:22:16+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.290055,-119.746323,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.746323 34.290055),,1,1,Ocean,0,0,,1
48024,2017-09-14 18:39:50+00:00,Megaptera novaeangliae,Humpback Whale,1,34.271965,-119.743856,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.743856 34.271965),,1,1,Ocean,0,0,,1
48025,2017-09-14 19:18:40+00:00,Megaptera novaeangliae,Humpback Whale,6,34.248788,-119.761313,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.761313 34.248788),,1,1,Ocean,0,0,,1
48023,2017-09-14 19:28:30+00:00,Megaptera novaeangliae,Humpback Whale,1,34.23494,-119.772706,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.772706 34.23494),,1,1,Ocean,0,0,,1
48027,2017-09-14 19:29:29+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1500,34.231708,-119.77605,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.77605 34.231708),,1,1,Ocean,0,0,,1
48033,2017-09-14 20:56:36+00:00,Megaptera novaeangliae,Humpback Whale,2,34.18786,-119.783425,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.783425 34.18786),,1,1,Ocean,0,0,,1
48029,2017-09-14 20:58:54+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.198338,-119.778169,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.778169 34.198338),,1,1,Ocean,0,0,,1
48032,2017-09-14 21:19:42+00:00,Megaptera novaeangliae,Humpback Whale,4,34.257558,-119.756366,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.756366 34.257558),,1,1,Ocean,0,0,,1
48028,2017-09-14 21:20:41+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.262807,-119.753548,spotter_pro,14191,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.753548 34.262807),,1,1,Ocean,0,0,,1
48076,2017-09-15 17:42:52+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.270435,-119.741512,spotter_pro,14215,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.741512 34.270435),,1,1,Ocean,0,0,,1
48070,2017-09-15 17:43:29+00:00,Megaptera novaeangliae,Humpback Whale,2,34.269339,-119.742094,spotter_pro,14215,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.742094 34.269339),,1,1,Ocean,0,0,,1
48074,2017-09-15 18:22:57+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.272262,-119.761532,spotter_pro,14215,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.761532 34.272262),,1,1,Ocean,0,0,,1
48075,2017-09-15 18:33:00+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,34.255186,-119.781646,spotter_pro,14215,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.781646 34.255186),,1,1,Ocean,0,0,,1
48071,2017-09-15 18:33:40+00:00,Megaptera novaeangliae,Humpback Whale,1,34.25489,-119.782233,spotter_pro,14215,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.782233 34.25489),,1,1,Ocean,0,0,,1
48073,2017-09-15 20:37:42+00:00,Megaptera novaeangliae,Humpback Whale,1,34.210098,-119.748345,spotter_pro,14215,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.748345 34.210098),,1,1,Ocean,0,0,,1
48111,2017-09-16 17:48:23+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.309276,-119.748124,spotter_pro,14236,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.748124 34.309276),,1,1,Ocean,0,0,,1
48106,2017-09-16 18:16:03+00:00,Megaptera novaeangliae,Humpback Whale,1,34.294423,-119.810533,spotter_pro,14236,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.810533 34.294423),,1,1,Ocean,0,0,,1
48109,2017-09-16 18:16:53+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.293897,-119.809713,spotter_pro,14236,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.809713 34.293897),,1,1,Ocean,0,0,,1
48125,2017-09-16 18:31:25+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.042083,-119.361973,spotter_pro,14243,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.361973 34.042083),,1,1,Ocean,0,0,,1
48110,2017-09-16 18:42:07+00:00,Megaptera novaeangliae,Humpback Whale,2,34.263654,-119.795637,spotter_pro,14236,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.795637 34.263654),,1,1,Ocean,0,0,,1
48112,2017-09-16 19:24:07+00:00,Megaptera novaeangliae,Humpback Whale,1,34.20982,-119.791198,spotter_pro,14236,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.791198 34.20982),,1,1,Ocean,0,0,,1
48107,2017-09-16 19:25:23+00:00,Megaptera novaeangliae,Humpback Whale,2,34.208925,-119.790554,spotter_pro,14236,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.790554 34.208925),,1,1,Ocean,0,0,,1
48113,2017-09-16 20:13:19+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.24092,-119.75398,spotter_pro,14236,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.75398 34.24092),,1,1,Ocean,0,0,,1
48123,2017-09-16 20:20:48+00:00,Delphinus capensis,Common Long-Beaked Dolphin,250,34.106062,-119.431284,spotter_pro,14243,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.431284 34.106062),,1,1,Ocean,0,0,,1
48108,2017-09-16 21:00:31+00:00,Megaptera novaeangliae,Humpback Whale,1,34.318787,-119.808153,spotter_pro,14236,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.808153 34.318787),,1,1,Ocean,0,0,,1
48124,2017-09-16 21:01:07+00:00,Megaptera novaeangliae,Humpback Whale,1,34.15752,-119.589253,spotter_pro,14243,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.589253 34.15752),,1,1,Ocean,0,0,,1
48126,2017-09-16 21:30:12+00:00,Megaptera novaeangliae,Humpback Whale,1,34.16802,-119.591395,spotter_pro,14243,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.591395 34.16802),,1,1,Ocean,0,0,,1
48122,2017-09-16 22:12:06+00:00,Megaptera novaeangliae,Humpback Whale,1,34.15218,-119.569734,spotter_pro,14243,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.569734 34.15218),,1,1,Ocean,0,0,,1
48159,2017-09-17 17:52:35+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,34.30991,-119.757936,spotter_pro,14260,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.757936 34.30991),,1,1,Ocean,0,0,,1
48157,2017-09-17 18:04:57+00:00,Delphinus capensis,Common Long-Beaked Dolphin,400,34.273564,-119.763203,spotter_pro,14260,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.763203 34.273564),,1,1,Ocean,0,0,,1
48155,2017-09-17 19:28:38+00:00,Megaptera novaeangliae,Humpback Whale,1,34.260123,-119.900768,spotter_pro,14260,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.900768 34.260123),,1,1,Ocean,0,0,,1
48158,2017-09-17 20:39:19+00:00,Megaptera novaeangliae,Humpback Whale,5,34.216785,-119.903531,spotter_pro,14260,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.903531 34.216785),,1,1,Ocean,0,0,,1
48156,2017-09-17 20:53:51+00:00,Delphinus capensis,Common Long-Beaked Dolphin,2000,34.24534,-119.852065,spotter_pro,14260,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.852065 34.24534),,1,1,Ocean,0,0,,1
48194,2017-09-18 17:51:22+00:00,Delphinus delphis,Common Short-Beaked Dolphin,150,34.334061,-119.773661,spotter_pro,14282,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.773661 34.334061),,1,1,Ocean,0,0,,1
48200,2017-09-18 17:52:52+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.329614,-119.769342,spotter_pro,14282,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.769342 34.329614),,1,1,Ocean,0,0,,1
48198,2017-09-18 18:33:50+00:00,Megaptera novaeangliae,Humpback Whale,1,34.278566,-119.836025,spotter_pro,14282,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.836025 34.278566),,1,1,Ocean,0,0,,1
48193,2017-09-18 18:38:39+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.275022,-119.838808,spotter_pro,14282,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.838808 34.275022),,1,1,Ocean,0,0,,1
48199,2017-09-18 19:30:52+00:00,Megaptera novaeangliae,Humpback Whale,1,34.180511,-119.845981,spotter_pro,14282,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.845981 34.180511),,1,1,Ocean,0,0,,1
48195,2017-09-18 19:41:37+00:00,Megaptera novaeangliae,Humpback Whale,1,34.147316,-119.838952,spotter_pro,14282,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.838952 34.147316),,1,1,Ocean,0,0,,1
48196,2017-09-18 20:18:54+00:00,Megaptera novaeangliae,Humpback Whale,1,34.134143,-119.803844,spotter_pro,14282,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.803844 34.134143),,1,1,Ocean,0,0,,1
48197,2017-09-18 20:20:02+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.140148,-119.801388,spotter_pro,14282,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.801388 34.140148),,1,1,Ocean,0,0,,1
48201,2017-09-18 20:24:23+00:00,Megaptera novaeangliae,Humpback Whale,11,34.13482,-119.793186,spotter_pro,14282,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.793186 34.13482),,1,1,Ocean,0,0,,1
48244,2017-09-19 17:49:00+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.320468,-119.750869,spotter_pro,14296,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.750869 34.320468),,1,1,Ocean,0,0,,1
48243,2017-09-19 17:57:58+00:00,Megaptera novaeangliae,Humpback Whale,4,34.308033,-119.775145,spotter_pro,14296,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.775145 34.308033),,1,1,Ocean,0,0,,1
48242,2017-09-19 20:21:16+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.200387,-119.775021,spotter_pro,14296,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.775021 34.200387),,1,1,Ocean,0,0,,1
48240,2017-09-19 20:52:44+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.279939,-119.771858,spotter_pro,14296,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.771858 34.279939),,1,1,Ocean,0,0,,1
48241,2017-09-19 20:53:17+00:00,Megaptera novaeangliae,Humpback Whale,1,34.279574,-119.77239,spotter_pro,14296,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.77239 34.279574),,1,1,Ocean,0,0,,1
48276,2017-09-20 17:14:13+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,6,34.398802,-119.689065,spotter_pro,14316,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.689065 34.398802),,1,1,Ocean,0,0,,1
48282,2017-09-20 17:37:47+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.361748,-119.698556,spotter_pro,14316,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.698556 34.361748),,1,1,Ocean,0,0,,1
48277,2017-09-20 18:54:44+00:00,Megaptera novaeangliae,Humpback Whale,6,34.269652,-119.785539,spotter_pro,14316,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.785539 34.269652),,1,1,Ocean,0,0,,1
48280,2017-09-20 19:07:43+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1200,34.208723,-119.827586,spotter_pro,14316,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.827586 34.208723),,1,1,Ocean,0,0,,1
48281,2017-09-20 20:46:32+00:00,Megaptera novaeangliae,Humpback Whale,6,34.156003,-119.810284,spotter_pro,14316,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.810284 34.156003),,1,1,Ocean,0,0,,1
48278,2017-09-20 20:47:22+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.159265,-119.807034,spotter_pro,14316,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.807034 34.159265),,1,1,Ocean,0,0,,1
48279,2017-09-20 20:48:05+00:00,Megaptera novaeangliae,Humpback Whale,4,34.161958,-119.804908,spotter_pro,14316,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.804908 34.161958),,1,1,Ocean,0,0,,1
48300,2017-09-21 17:25:59+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.385237,-119.708871,spotter_pro,14327,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.708871 34.385237),,1,1,Ocean,0,0,,1
48297,2017-09-21 18:29:11+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.3469,-119.859813,spotter_pro,14327,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.859813 34.3469),,1,1,Ocean,0,0,,1
48298,2017-09-21 18:33:52+00:00,Megaptera novaeangliae,Humpback Whale,3,34.348322,-119.865874,spotter_pro,14327,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.865874 34.348322),,1,1,Ocean,0,0,,1
48299,2017-09-21 18:41:59+00:00,Delphinus capensis,Common Long-Beaked Dolphin,250,34.35348,-119.877753,spotter_pro,14327,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.877753 34.35348),,1,1,Ocean,0,0,,1
48295,2017-09-21 19:13:13+00:00,Megaptera novaeangliae,Humpback Whale,1,34.358939,-119.901266,spotter_pro,14327,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.901266 34.358939),,1,1,Ocean,0,0,,1
48296,2017-09-21 20:08:16+00:00,Delphinus capensis,Common Long-Beaked Dolphin,400,34.320547,-119.810417,spotter_pro,14327,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.810417 34.320547),,1,1,Ocean,0,0,,1
48651,2017-09-23 17:27:52+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,34.331556,-119.747617,spotter_pro,14524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.747617 34.331556),,1,1,Ocean,0,0,,1
48655,2017-09-23 17:39:58+00:00,Delphinus capensis,Common Long-Beaked Dolphin,600,34.313334,-119.742195,spotter_pro,14524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.742195 34.313334),,1,1,Ocean,0,0,,1
48652,2017-09-23 17:51:19+00:00,Megaptera novaeangliae,Humpback Whale,5,34.300007,-119.766561,spotter_pro,14524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.766561 34.300007),,1,1,Ocean,0,0,,1
48385,2017-09-23 18:01:26+00:00,Megaptera novaeangliae,Humpback,5,34.30288181,-119.7766663,whale_alert,14377,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.7766663 34.30288181),,1,1,Ocean,0,0,,1
48653,2017-09-23 19:51:55+00:00,Delphinus capensis,Common Long-Beaked Dolphin,20,34.0917,-119.826636,spotter_pro,14524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.826636 34.0917),,1,1,Ocean,0,0,,1
48654,2017-09-23 20:02:10+00:00,Delphinus capensis,Common Long-Beaked Dolphin,400,34.138471,-119.809646,spotter_pro,14524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.809646 34.138471),,1,1,Ocean,0,0,,1
48649,2017-09-23 20:32:31+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1100,34.275219,-119.761299,spotter_pro,14524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.761299 34.275219),,1,1,Ocean,0,0,,1
48656,2017-09-23 20:45:42+00:00,Megaptera novaeangliae,Humpback Whale,1,34.27709,-119.763814,spotter_pro,14524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.763814 34.27709),,1,1,Ocean,0,0,,1
48650,2017-09-23 21:10:36+00:00,Megaptera novaeangliae,Humpback Whale,1,34.322702,-119.750941,spotter_pro,14524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.750941 34.322702),,1,1,Ocean,0,0,,1
48475,2017-09-24 17:36:57+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.350484,-119.699457,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.699457 34.350484),,1,1,Ocean,0,0,,1
48472,2017-09-24 17:57:23+00:00,Megaptera novaeangliae,Humpback Whale,4,34.326012,-119.735931,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.735931 34.326012),,1,1,Ocean,0,0,,1
48471,2017-09-24 18:04:49+00:00,Megaptera novaeangliae,Humpback Whale,1,34.323165,-119.735598,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.735598 34.323165),,1,1,Ocean,0,0,,1
48476,2017-09-24 18:10:56+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.323363,-119.736726,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.736726 34.323363),,1,1,Ocean,0,0,,1
48469,2017-09-24 18:25:11+00:00,Megaptera novaeangliae,Humpback Whale,1,34.321632,-119.736848,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.736848 34.321632),,1,1,Ocean,0,0,,1
48470,2017-09-24 18:48:53+00:00,Megaptera novaeangliae,Humpback Whale,1,34.324384,-119.761441,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.761441 34.324384),,1,1,Ocean,0,0,,1
48468,2017-09-24 19:34:26+00:00,Balaenoptera musculus,Blue Whale,1,34.26524,-119.803697,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.803697 34.26524),,1,1,Ocean,0,0,,1
48473,2017-09-24 20:22:12+00:00,Megaptera novaeangliae,Humpback Whale,2,34.23698,-119.802624,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.802624 34.23698),,1,1,Ocean,0,0,,1
48474,2017-09-24 20:28:26+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.237813,-119.793943,spotter_pro,14443,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.793943 34.237813),,1,1,Ocean,0,0,,1
48536,2017-09-26 18:04:39+00:00,Megaptera novaeangliae,Humpback Whale,3,34.285971,-119.733811,spotter_pro,14476,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.733811 34.285971),,1,1,Ocean,0,0,,1
48534,2017-09-26 18:55:40+00:00,Megaptera novaeangliae,Humpback Whale,4,34.230069,-119.744059,spotter_pro,14476,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.744059 34.230069),,1,1,Ocean,0,0,,1
48532,2017-09-26 20:13:54+00:00,Balaenoptera musculus,Blue Whale,6,34.116652,-119.696559,spotter_pro,14476,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.696559 34.116652),,1,1,Ocean,0,0,,1
48535,2017-09-26 20:16:15+00:00,Delphinus capensis,Common Long-Beaked Dolphin,2000,34.125448,-119.705578,spotter_pro,14476,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.705578 34.125448),,1,1,Ocean,0,0,,1
48533,2017-09-26 21:10:45+00:00,Megaptera novaeangliae,Humpback Whale,7,34.247047,-119.689299,spotter_pro,14476,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.689299 34.247047),,1,1,Ocean,0,0,,1
48537,2017-09-26 21:11:55+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.253534,-119.689127,spotter_pro,14476,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.689127 34.253534),,1,1,Ocean,0,0,,1
48632,2017-09-28 17:40:19+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.312546,-119.733228,spotter_pro,14509,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.733228 34.312546),,1,1,Ocean,0,0,,1
48631,2017-09-28 18:34:44+00:00,Balaenoptera musculus,Blue Whale,1,34.137133,-119.811859,spotter_pro,14509,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.811859 34.137133),,1,1,Ocean,0,0,,1
48598,2017-09-28 21:07:31+00:00,Megaptera novaeangliae,Humpback,4,34.15259933,-119.4919968,whale_alert,14498,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.4919968 34.15259933),,1,1,Ocean,0,0,,1
48597,2017-09-28 21:08:24+00:00,Megaptera novaeangliae,Humpback,4,34.15216525,-119.4921584,whale_alert,14497,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.4921584 34.15216525),,1,1,Ocean,0,0,,1
48611,2017-09-29 16:48:28+00:00,Megaptera novaeangliae,Humpback Whale,1,34.170457,-119.464057,spotter_pro,14504,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.464057 34.170457),,1,1,Ocean,0,0,,1
48612,2017-09-29 17:15:59+00:00,Megaptera novaeangliae,Humpback Whale,1,34.295995,-120.159631,spotter_pro,14504,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.159631 34.295995),,1,1,Ocean,0,0,,1
48614,2017-09-29 17:23:19+00:00,Megaptera novaeangliae,Humpback Whale,4,34.343507,-120.288641,spotter_pro,14504,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.288641 34.343507),,1,1,Ocean,0,0,,1
48610,2017-09-29 17:25:48+00:00,Megaptera novaeangliae,Humpback Whale,2,34.334083,-120.325144,spotter_pro,14504,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.325144 34.334083),,1,1,Ocean,0,0,,1
48623,2017-09-29 17:41:55+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.312484,-119.75886,spotter_pro,14508,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.75886 34.312484),,1,1,Ocean,0,0,,1
48627,2017-09-29 17:51:18+00:00,Megaptera novaeangliae,Humpback Whale,2,34.300716,-119.760884,spotter_pro,14508,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.760884 34.300716),,1,1,Ocean,0,0,,1
48613,2017-09-29 17:52:19+00:00,Megaptera novaeangliae,Humpback Whale,1,34.237396,-120.042838,spotter_pro,14504,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.042838 34.237396),,1,1,Ocean,0,0,,1
48626,2017-09-29 18:26:49+00:00,Balaenoptera musculus,Blue Whale,2,34.282349,-119.762607,spotter_pro,14508,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.762607 34.282349),,1,1,Ocean,0,0,,1
